player_id,name,position,shoots,height_cm,weight_kg,college,draft_year,nba_debut,experience_years,is_active,birth_date,birth_place
bouchch01,Chris Boucher,"Power Forward, Center, and Small Forward",Right,203,90,,,"March 14, 2018",9,True,1993-01-11,Saint Lucia
scottmi01,Mike Scott,Power Forward,Right,201,107,Virginia,2012.0,"November 11, 2012",9,False,1988-07-16,Virginia
beverpa01,Patrick Beverley,Point Guard and Shooting Guard,Right,188,81,Arkansas,2009.0,"January 15, 2013",12,False,1988-07-12,Illinois
isaacjo01,Jonathan Isaac,Power Forward,Right,208,104,Florida State,2017.0,"October 18, 2017",7,True,1997-10-03,New York
lylestr01,Trey Lyles,Power Forward,Right,206,106,Kentucky,2015.0,"October 28, 2015",10,False,1995-11-05,Saskatchewan
mellini01,NicolÃ² Melli,Power Forward and Center,Right,206,107,,,"October 22, 2019",2,False,1991-01-26,Italy
mudiaem01,Emmanuel Mudiay,Point Guard,Right,190,90,,2015.0,"October 28, 2015",6,False,1996-03-05,Democratic Republic of the Congo
biyombi01,Bismack Biyombo,Center,Right,203,115,,2011.0,"December 26, 2011",15,True,1992-08-28,Democratic Republic of the Congo
wagnemo01,Moritz Wagner,Center,Right,211,111,Michigan,2018.0,"November 17, 2018",8,True,1997-04-26,Germany
niangge01,Georges Niang,Power Forward,Right,198,104,Iowa State,2016.0,"October 28, 2016",9,True,1993-06-17,Massachusetts
anderky01,Kyle Anderson,Small Forward and Power Forward,Right,203,104,UCLA,2014.0,"November 6, 2014",12,True,1993-09-20,New York
caulewi01,Willie Cauley-Stein,Center,Right,213,108,Kentucky,2015.0,"October 28, 2015",7,False,1993-08-18,Kansas
walkelo01,Lonnie Walker IV,Shooting Guard,Right,193,92,Miami (FL),2018.0,"January 3, 2019",7,True,1998-12-14,Pennsylvania
korveky01,Kyle Korver,"Shooting Guard, Small Forward, and Power Forward",Right,201,96,Creighton,2003.0,"October 28, 2003",17,False,1981-03-17,California
gibsota01,Taj Gibson,Power Forward and Center,Right,206,105,USC,2009.0,"October 29, 2009",17,True,1985-06-24,New York
kaminfr01,Frank Kaminsky,Center and Power Forward,Right,213,108,Wisconsin,2015.0,"October 28, 2015",8,False,1993-04-04,Illinois
miltosh01,Shake Milton,Shooting Guard,Right,196,92,SMU,2018.0,"November 30, 2018",7,True,1996-09-26,Oklahoma
poweldw01,Dwight Powell,Center and Power Forward,Right,208,108,Stanford,2014.0,"November 14, 2014",12,True,1991-07-20,Ontario
dunnkr01,Kris Dunn,Point Guard,Right,190,92,Providence,2016.0,"October 26, 2016",10,True,1994-03-18,Connecticut
poeltja01,Jakob Poeltl,Center,Right,213,114,Utah,2016.0,"October 26, 2016",10,True,1995-10-15,Austria
jacksfr01,Frank Jackson,Point Guard,Right,190,92,Duke,2017.0,"October 17, 2018",5,False,1998-05-04,District of Columbia
spellom01,Omari Spellman,Center and Power Forward,Right,203,111,Villanova,2018.0,"October 17, 2018",2,True,1997-07-21,Ohio
jacksre01,Reggie Jackson,Point Guard and Shooting Guard,Right,188,94,Boston College,2011.0,"December 31, 2011",14,False,1990-04-16,Italy
luwawti01,TimothÃ© Luwawu-Cabarrot,Small Forward,Right,201,95,,2016.0,"October 29, 2016",6,False,1995-05-09,France
belinma01,Marco Belinelli,Shooting Guard and Small Forward,Right,196,99,,2007.0,"October 30, 2007",13,False,1986-03-25,Italy
connapa01,Pat Connaughton,Shooting Guard and Small Forward,Right,196,94,Notre Dame,2015.0,"October 30, 2015",11,True,1993-01-06,Massachusetts
jacksju01,Justin Jackson,Small Forward and Power Forward,Right,203,99,UNC,2017.0,"October 18, 2017",7,False,1995-03-28,Texas
